id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6161282,31963371,Rajan,Brooklyn,Williamsburg,40.71014,-73.96253,Entire Home/Apt,275,3,78,2018-11-08,1.53,1,0
6163657,6090087,Giulia,Manhattan,Upper East Side,40.77253,-73.95789,Entire Home/Apt,120,1,9,2017-01-02,0.18,1,0
6164719,886109,Tzveta,Manhattan,Lower East Side,40.72134,-73.99104,Entire Home/Apt,180,2,25,2018-08-06,0.51,1,200
6165032,25406101,Sara,Brooklyn,Prospect-Lefferts Gardens,40.66216,-73.96114,Entire Home/Apt,123,2,2,2015-07-27,0.04,1,0
6167683,25228783,Laurence,Manhattan,Upper West Side,40.77804,-73.97611,Entire Home/Apt,210,6,7,2017-08-26,0.14,1,0
6167817,31997128,Rachel,Manhattan,West Village,40.73905,-74.0014,Entire Home/Apt,139,3,4,2016-09-05,0.08,1,0
6168331,32001723,Lena,Brooklyn,Bushwick,40.69505,-73.93161,Shared Room,45,1,1,2015-05-05,0.02,1,0
6168663,15743117,Alice,Manhattan,Harlem,40.81192,-73.95239,Private Room,79,5,2,2015-10-07,0.04,1,0
6169172,3598306,Afaliah,Brooklyn,Fort Greene,40.69677,-73.97622,Private Room,90,1,2,2016-12-16,0.06,2,364
6169335,32007353,Vanesa,Queens,Ridgewood,40.70801,-73.9011,Entire Home/Apt,150,2,65,2019-07-03,1.32,1,171
6169981,32011239,Mike,Manhattan,Gramercy,40.73556,-73.98679,Entire Home/Apt,200,2,14,2016-09-10,0.28,1,0
6170979,31104121,Alexander,Brooklyn,Clinton Hill,40.68678,-73.96044,Entire Home/Apt,100,3,127,2019-06-24,2.62,1,290
6179073,32052000,Gennady + Laura,Brooklyn,Manhattan Beach,40.5777,-73.93988,Private Room,45,4,118,2019-07-06,2.34,2,269
6179500,26819117,Sagnes,Manhattan,Kips Bay,40.74174,-73.97878,Private Room,115,7,1,2015-05-31,0.02,1,0
6180121,8826175,Grover,Bronx,Concourse,40.82122,-73.92773,Private Room,56,2,132,2019-06-26,2.61,3,52
6180741,14318669,Grady & Cristina,Manhattan,Lower East Side,40.71526,-73.9867,Entire Home/Apt,210,2,44,2017-05-25,1.16,1,0
6180762,1475015,Mike,Manhattan,Upper West Side,40.76877,-73.9846,Entire Home/Apt,87,30,3,2017-11-30,0.1,52,275
6181131,32060911,Elvis,Staten Island,West Brighton,40.63438,-74.11518,Private Room,40,30,6,2019-03-31,0.12,2,354
6182580,10576263,Odalys & Maya,Brooklyn,Crown Heights,40.67603,-73.95302,Private Room,58,4,1,2016-01-02,0.02,1,332
6184748,8389213,Danny,Brooklyn,Williamsburg,40.70778,-73.94953,Entire Home/Apt,125,4,7,2016-09-29,0.14,1,0
6184827,1912541,Clayton,Brooklyn,Bushwick,40.68994,-73.92125,Entire Home/Apt,100,2,3,2015-08-19,0.06,1,0
6184855,23593179,Alexander,Brooklyn,Williamsburg,40.71998,-73.95838,Entire Home/Apt,195,2,3,2015-06-20,0.06,1,0
6185426,5689587,Delphine,Brooklyn,Williamsburg,40.71178,-73.95684,Entire Home/Apt,90,15,27,2019-04-11,0.68,1,173
6185599,31241183,Lilian,Manhattan,Washington Heights,40.83776,-73.94087,Private Room,65,2,43,2019-03-31,0.85,2,279
6185880,3341690,Martha,Manhattan,Upper West Side,40.80121,-73.96163,Entire Home/Apt,200,31,2,2018-07-14,0.04,1,212
6187204,32092775,Jess,Manhattan,Chinatown,40.71546,-73.99226,Private Room,75,4,23,2018-11-18,0.45,1,212
6188014,32096696,Matt,Manhattan,Upper West Side,40.77901,-73.97596,Entire Home/Apt,220,1,4,2016-01-03,0.08,1,0
6188022,1811344,Jennifer,Brooklyn,Greenpoint,40.73163,-73.95434,Entire Home/Apt,225,3,1,2015-08-01,0.02,1,0
6192999,32117091,Marc,Brooklyn,Williamsburg,40.70776,-73.95886,Entire Home/Apt,163,30,37,2019-06-05,0.74,1,186
6195564,14600914,Greg,Brooklyn,Williamsburg,40.71371,-73.95433,Private Room,85,1,118,2019-07-01,2.38,1,327
6196265,10618197,Ambre,Queens,Ditmars Steinway,40.7802,-73.90913,Entire Home/Apt,150,7,1,2015-07-02,0.02,1,0
6196354,31621291,Elisabeth,Brooklyn,Williamsburg,40.70472,-73.93784,Shared Room,38,1,236,2019-06-30,4.63,2,56
6196860,32135311,Oliver,Manhattan,Inwood,40.85901,-73.92874,Entire Home/Apt,79,4,4,2016-01-20,0.09,1,0
6197119,26908204,Bridgette,Brooklyn,Crown Heights,40.66356,-73.95667,Entire Home/Apt,90,4,59,2019-06-26,1.17,1,28
6197134,10014644,Myrta,Brooklyn,Park Slope,40.6681,-73.98319,Private Room,100,3,97,2019-06-24,1.91,2,300
6197915,1613244,Ariel,Manhattan,Lower East Side,40.72182,-73.99263,Entire Home/Apt,99,30,8,2019-05-10,0.17,9,197
6198343,1245722,Jen,Brooklyn,Williamsburg,40.71776,-73.94538,Entire Home/Apt,200,3,30,2019-07-01,0.65,1,364
6198636,31877774,Alexandra,Manhattan,Upper West Side,40.77889,-73.98155,Entire Home/Apt,190,2,1,2015-05-22,0.02,1,0
6201914,9671470,Jacob,Manhattan,Harlem,40.81422,-73.95199,Private Room,75,2,129,2019-06-22,3.01,2,6
6208002,15498912,Ksenia,Manhattan,Washington Heights,40.85677,-73.93715,Private Room,70,3,14,2019-05-30,0.3,1,0
6208855,32195844,Jiaying,Manhattan,Upper East Side,40.78428,-73.94872,Private Room,85,4,1,2015-05-19,0.02,1,0
6209084,14772147,Javier,Brooklyn,Williamsburg,40.71295,-73.93716,Private Room,50,4,2,2016-01-21,0.04,1,0
6209147,32197200,Sabrina,Manhattan,East Harlem,40.79614,-73.93787,Entire Home/Apt,130,2,34,2016-07-31,0.69,1,0
6209799,7894614,Daniel,Manhattan,Gramercy,40.73697,-73.98074,Entire Home/Apt,150,7,5,2015-08-24,0.1,1,0
6209994,319077,Shell,Brooklyn,Clinton Hill,40.68556,-73.96238,Entire Home/Apt,750,1,15,2019-05-19,0.34,4,364
6215083,26811311,Betsy,Brooklyn,Williamsburg,40.70431,-73.94528,Shared Room,62,2,45,2019-06-17,0.9,1,325
6220514,31617949,Lana,Manhattan,East Village,40.72551,-73.97893,Entire Home/Apt,250,30,25,2018-10-06,0.51,1,0
6220699,770004,Milyoung,Brooklyn,Clinton Hill,40.68346,-73.96264,Entire Home/Apt,350,1,2,2015-08-17,0.04,1,0
6221877,31675601,Sophie,Brooklyn,Bay Ridge,40.62672,-74.02802,Private Room,65,30,56,2018-09-02,1.14,4,208
6223929,1613244,Ariel,Manhattan,Nolita,40.72342,-73.99292,Entire Home/Apt,95,30,13,2019-05-04,0.27,9,137
6224336,32279718,Mike,Queens,Long Island City,40.74253,-73.9549,Entire Home/Apt,153,4,77,2019-06-02,1.62,1,252
6225501,150832,Katie,Brooklyn,Williamsburg,40.71479,-73.96048,Entire Home/Apt,150,4,95,2018-03-08,1.88,1,0
6225766,7702854,Matei,Manhattan,Lower East Side,40.72014,-73.99268,Entire Home/Apt,280,3,46,2019-06-24,3.17,1,64
6225935,19682564,Yi,Manhattan,Upper West Side,40.80301,-73.96644,Private Room,70,4,2,2015-06-28,0.04,1,0
6225968,19007308,Luca,Manhattan,Harlem,40.82337,-73.94529,Entire Home/Apt,155,5,22,2019-05-10,0.44,1,362
6225974,909577,Jaclyn,Brooklyn,Williamsburg,40.714,-73.96253,Private Room,71,2,162,2019-07-03,3.18,3,332
6226327,29167335,Yedda,Manhattan,Midtown,40.75531,-73.966,Entire Home/Apt,182,4,51,2019-05-31,1.03,2,317
6226794,32295605,Yana,Manhattan,Upper East Side,40.76449,-73.96169,Private Room,105,3,75,2019-06-12,1.57,1,338
6227027,6089159,Samantha,Manhattan,Upper West Side,40.78302,-73.98057,Entire Home/Apt,100,14,3,2019-05-20,0.13,1,205
6227680,23548583,Shari,Brooklyn,East Flatbush,40.65336,-73.94345,Entire Home/Apt,109,30,23,2018-10-27,0.46,2,188
6227871,36119,Seth,Brooklyn,Clinton Hill,40.68465,-73.96051,Entire Home/Apt,95,14,3,2016-07-19,0.08,1,0
6228461,31675601,Sophie,Brooklyn,Bay Ridge,40.62674,-74.02996,Private Room,65,30,67,2019-05-19,1.31,4,252
6233819,4422415,Damien,Manhattan,Upper East Side,40.7755,-73.9475,Private Room,130,1,1,2015-05-19,0.02,2,364
6234096,32347526,Heather,Manhattan,East Harlem,40.79445,-73.93307,Entire Home/Apt,120,3,116,2019-06-20,2.29,1,231
6234329,13324888,Duygu,Queens,Astoria,40.77262,-73.92364,Entire Home/Apt,200,7,2,2016-09-18,0.04,1,0
6236181,16419236,Karen,Manhattan,Upper West Side,40.78078,-73.97466,Entire Home/Apt,190,2,2,2018-05-24,0.04,1,21
6237443,32305413,Laurence,Brooklyn,Prospect Heights,40.67554,-73.96835,Private Room,85,1,156,2019-06-24,3.11,1,150
6237974,25689357,Peter,Brooklyn,Bedford-Stuyvesant,40.682,-73.92246,Entire Home/Apt,125,3,165,2019-07-01,3.27,1,249
6239508,32384960,Saf,Brooklyn,Cypress Hills,40.68465,-73.8684,Entire Home/Apt,130,1,94,2019-06-23,1.92,1,0
6239643,23290881,Marilyn,Brooklyn,Flatbush,40.64943,-73.96245,Private Room,70,3,121,2019-07-01,2.63,1,341
6242355,32405588,Marco,Brooklyn,Williamsburg,40.71046,-73.96054,Entire Home/Apt,184,10,1,2016-08-06,0.03,2,6
6242600,32406934,Alleyne,Brooklyn,Bedford-Stuyvesant,40.67986,-73.94259,Private Room,180,2,9,2018-03-19,0.36,1,364
6243991,1892681,Richard,Brooklyn,South Slope,40.66586,-73.97948,Entire Home/Apt,100,1,183,2019-06-28,5.17,1,1
6244089,17264040,Junior,Bronx,Mount Hope,40.84819,-73.90648,Entire Home/Apt,125,2,41,2019-05-19,0.81,2,342
6244461,7290581,Juliana,Brooklyn,Prospect Heights,40.67847,-73.96694,Entire Home/Apt,150,2,2,2017-01-14,0.06,1,0
6245408,7038817,Sarah,Manhattan,Harlem,40.80373,-73.95523,Entire Home/Apt,105,5,5,2016-12-30,0.1,1,0
6245521,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68403,-73.93641,Private Room,35,1,162,2019-06-20,3.2,5,162
6245792,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68549,-73.93532,Private Room,30,1,163,2019-06-18,3.21,5,134
6246010,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68517,-73.9369,Private Room,30,1,170,2019-06-23,3.34,5,165
6246559,519483,Ashley,Manhattan,East Village,40.72587,-73.98244,Entire Home/Apt,125,2,3,2015-10-30,0.06,1,0
6246681,27428499,Allyssa,Brooklyn,Williamsburg,40.71475,-73.93782,Entire Home/Apt,190,2,1,2015-09-28,0.02,1,0
6247104,30586356,Susana,Manhattan,Washington Heights,40.85475,-73.93372,Shared Room,95,1,36,2019-06-25,3.03,1,27
6247466,4336757,Geoff,Brooklyn,Williamsburg,40.71905,-73.93905,Private Room,55,3,4,2015-08-26,0.08,1,0
6248093,32443084,Jordan,Manhattan,Upper East Side,40.76288,-73.96084,Entire Home/Apt,130,3,2,2015-12-28,0.04,1,0
6248335,32445083,Sandra,Bronx,Longwood,40.82883,-73.88854,Entire Home/Apt,119,4,48,2019-07-05,0.98,1,223
6249050,18418581,Pooja,Manhattan,Washington Heights,40.85228,-73.93498,Private Room,67,1,297,2019-07-03,5.92,3,271
6249100,14614459,Dario,Manhattan,Upper East Side,40.78354,-73.94699,Private Room,90,5,4,2015-12-16,0.08,4,0
6249740,6493905,Christine,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95402,Entire Home/Apt,199,3,10,2018-11-24,0.2,1,0
6252815,32479008,Christiana,Brooklyn,Park Slope,40.66936,-73.98116,Entire Home/Apt,150,7,47,2019-06-23,0.96,1,291
6253399,32482524,Gomez,Brooklyn,Williamsburg,40.71494,-73.95472,Private Room,115,3,40,2019-06-30,2.8,1,18
6255407,8095903,Christelle,Manhattan,Harlem,40.82903,-73.94123,Entire Home/Apt,100,1,2,2015-08-26,0.04,1,0
6255597,11189753,Sj,Brooklyn,Fort Greene,40.68698,-73.97097,Entire Home/Apt,165,6,30,2019-06-21,0.59,4,0
6256470,17264040,Junior,Bronx,Mount Hope,40.84626,-73.90473,Entire Home/Apt,105,2,80,2019-06-15,1.66,2,365
6257586,11757212,Jasmine,Brooklyn,Bushwick,40.69755,-73.92748,Private Room,49,1,170,2019-06-22,3.36,4,356
6257715,1856829,Annie,Brooklyn,Fort Greene,40.68559,-73.96932,Entire Home/Apt,100,2,1,2015-05-10,0.02,1,0
6258983,32517582,Elissa,Brooklyn,Bedford-Stuyvesant,40.68323,-73.95642,Private Room,94,1,46,2019-06-09,1.81,1,72
6259928,31405259,Oliver,Manhattan,East Village,40.72745,-73.98362,Private Room,75,6,3,2017-01-07,0.06,1,0
6260442,32527193,Kenneth,Manhattan,Upper West Side,40.77894,-73.98099,Entire Home/Apt,322,4,89,2019-07-03,1.76,1,76
6261696,1197823,Elliott,Brooklyn,Williamsburg,40.70839,-73.94538,Private Room,119,3,126,2018-01-27,2.49,2,0
6261890,32537024,Steve,Brooklyn,Williamsburg,40.71234,-73.94085,Entire Home/Apt,100,30,63,2018-09-12,1.25,1,321
6262339,4153233,Ted,Manhattan,Washington Heights,40.85457,-73.94062,Private Room,90,2,2,2017-10-15,0.08,2,0
6262496,4582357,Dennis,Manhattan,Chelsea,40.73889,-73.99749,Private Room,150,1,1,2015-05-06,0.02,1,0
6262536,405555,Prerna,Manhattan,Theater District,40.76295,-73.98435,Entire Home/Apt,230,1,1,2015-06-05,0.02,1,0
6262562,15743237,Champson,Queens,Forest Hills,40.71448,-73.85286,Private Room,59,1,2,2015-08-16,0.04,2,0
6262645,32304586,Amanda,Manhattan,East Harlem,40.79115,-73.94663,Private Room,90,3,95,2019-06-18,1.88,1,175
6262821,1190853,Tanner,Manhattan,Lower East Side,40.7175,-73.98435,Private Room,95,2,247,2019-06-27,4.87,1,60
6269439,32800,Naama,Brooklyn,Bedford-Stuyvesant,40.68739,-73.94859,Entire Home/Apt,85,10,4,2018-11-06,0.08,1,0
6269517,9524360,Michael,Brooklyn,Williamsburg,40.7137,-73.93734,Entire Home/Apt,150,3,139,2019-06-27,2.74,2,238
6269608,32582256,James,Manhattan,Hell'S Kitchen,40.75546,-73.99701,Entire Home/Apt,189,5,9,2018-07-15,0.25,2,0
6269610,32582256,James,Manhattan,Hell'S Kitchen,40.75691,-73.9984,Private Room,99,2,35,2019-07-01,0.69,2,28
6269646,25915648,正川,Queens,Flushing,40.75532,-73.8206,Private Room,41,2,151,2019-05-12,3.09,2,0
6269945,32583105,Nancy,Manhattan,Upper East Side,40.77867,-73.95121,Private Room,90,1,75,2019-06-14,1.49,1,359
6269968,25915648,正川,Queens,Flushing,40.75717,-73.82004,Private Room,37,2,128,2019-02-25,2.53,2,20
6272125,3773133,Daniel,Brooklyn,Williamsburg,40.7207,-73.96217,Private Room,380,1,1,2015-05-07,0.02,1,0
6273500,3759052,Aracelli,Manhattan,East Harlem,40.7882,-73.94762,Private Room,50,3,5,2019-03-26,0.13,1,188
6274181,32608639,Randall,Brooklyn,Williamsburg,40.71544,-73.95552,Entire Home/Apt,225,3,24,2019-05-27,0.47,1,17
6277476,3764548,Lori,Manhattan,Upper East Side,40.78042,-73.95128,Entire Home/Apt,150,14,2,2015-10-01,0.04,1,0
6278513,29111260,Kham,Brooklyn,Bedford-Stuyvesant,40.69148,-73.9388,Private Room,55,1,2,2016-06-17,0.05,1,0
6283028,3603806,Shir,Manhattan,Upper West Side,40.7722,-73.98119,Entire Home/Apt,276,4,46,2019-04-27,1.15,1,9
6284582,7474069,Carrie,Manhattan,Washington Heights,40.84656,-73.94143,Entire Home/Apt,199,1,39,2019-05-13,0.89,3,192
6285403,20559017,Yohan,Manhattan,East Harlem,40.78709,-73.94423,Private Room,48,30,4,2018-11-24,0.15,9,341
6285844,8726203,Mario,Brooklyn,Bushwick,40.70451,-73.92685,Entire Home/Apt,145,3,99,2019-07-05,1.97,1,327
6286307,1771148,Alex & Laura,Brooklyn,Crown Heights,40.67809,-73.95903,Private Room,62,4,12,2016-09-02,0.24,1,0
6287961,4405241,Guy,Manhattan,East Village,40.73112,-73.98364,Entire Home/Apt,230,6,6,2019-02-18,0.13,1,0
6288004,27054429,Hien,Manhattan,Two Bridges,40.71063,-73.99526,Private Room,90,10,133,2019-06-22,2.64,1,81
6290301,32142173,Yury,Brooklyn,Sheepshead Bay,40.58662,-73.94263,Entire Home/Apt,83,3,29,2017-10-23,0.58,1,227
6290988,612221,Yvette,Brooklyn,Fort Greene,40.68648,-73.97525,Entire Home/Apt,120,1,7,2016-05-22,0.17,1,239
6291371,31675601,Sophie,Brooklyn,Bay Ridge,40.62449,-74.02977,Private Room,65,30,57,2019-05-02,1.13,4,307
6291454,20565470,Branden,Brooklyn,Williamsburg,40.71859,-73.95598,Entire Home/Apt,140,3,2,2015-06-18,0.04,1,0
6291568,987621,Tommy,Brooklyn,Williamsburg,40.70792,-73.94274,Private Room,80,1,2,2015-05-25,0.04,1,0
6292866,32722063,Unknown,Brooklyn,East Flatbush,40.65263,-73.93215,Entire Home/Apt,85,2,182,2019-06-19,3.59,2,318
6292893,2563284,Jonas,Manhattan,East Village,40.72232,-73.98289,Entire Home/Apt,120,3,6,2016-11-06,0.12,1,0
6297266,32745492,Tami,Brooklyn,Sunset Park,40.66066,-73.99257,Entire Home/Apt,100,10,5,2017-04-23,0.1,1,0
6300353,29854689,Danielle,Brooklyn,Bushwick,40.69793,-73.92775,Private Room,65,2,17,2019-06-16,0.45,1,30
6300424,19575935,Dov,Brooklyn,Greenpoint,40.72469,-73.95099,Private Room,80,1,2,2016-04-03,0.05,1,0
6300809,4505274,Alexandra,Manhattan,Upper West Side,40.77468,-73.97966,Entire Home/Apt,299,7,3,2015-10-20,0.06,1,0
6301965,655506,Silvia,Manhattan,Soho,40.7234,-73.99967,Entire Home/Apt,16,3,3,2018-01-08,0.16,1,0
6302423,31913986,Rachel,Manhattan,West Village,40.73318,-74.00745,Entire Home/Apt,245,3,62,2019-06-23,1.23,1,350
6302460,21211868,Cliff,Brooklyn,Bedford-Stuyvesant,40.68728,-73.94104,Private Room,55,5,1,2015-06-21,0.02,1,0
6302996,18671223,Josette,Manhattan,Washington Heights,40.84773,-73.93346,Private Room,45,1,1,2015-06-26,0.02,1,0
6303109,32778868,Jacqueline Mia,Brooklyn,Cobble Hill,40.68749,-73.99899,Entire Home/Apt,100,60,2,2017-05-25,0.04,1,0
6303845,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95112,Private Room,60,30,26,2019-06-06,0.52,8,236
6304002,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68563,-73.94953,Private Room,60,30,23,2019-03-29,0.48,8,244
6304307,10384362,Michael,Brooklyn,Williamsburg,40.716,-73.94666,Entire Home/Apt,140,2,7,2017-05-27,0.14,1,0
6304803,1528333,Jon,Brooklyn,Clinton Hill,40.69322,-73.96554,Entire Home/Apt,300,2,1,2016-05-07,0.03,1,0
6304928,886705,Nicholas,Brooklyn,Williamsburg,40.71749,-73.96525,Entire Home/Apt,249,2,4,2015-06-22,0.08,1,0
6305027,309393,Thomas,Brooklyn,Boerum Hill,40.68492,-73.97913,Entire Home/Apt,175,30,1,2015-08-31,0.02,1,45
6309328,30494262,Sanam,Brooklyn,Bushwick,40.70227,-73.92926,Private Room,55,2,4,2016-05-18,0.08,1,0
6311716,32826638,Nadia,Brooklyn,Greenpoint,40.73284,-73.95822,Entire Home/Apt,135,3,2,2015-08-14,0.04,1,0
6311978,4309521,Sarah,Manhattan,Lower East Side,40.71959,-73.98984,Private Room,60,1,1,2016-01-05,0.02,1,0
6315659,3249903,Kamilya,Brooklyn,Flatbush,40.63598,-73.95611,Private Room,129,3,12,2018-12-15,0.26,3,75
6316005,656798,Manny,Brooklyn,Bedford-Stuyvesant,40.68068,-73.92874,Entire Home/Apt,280,3,152,2019-06-24,3.01,1,274
6316121,13451939,Dana,Brooklyn,Bedford-Stuyvesant,40.68321,-73.93666,Entire Home/Apt,132,3,120,2019-07-06,2.37,2,214
6316666,1231888,Alejandra,Brooklyn,Park Slope,40.67173,-73.97724,Private Room,70,1,1,2015-07-01,0.02,1,0
6316786,32865595,Sho-Boo Of Sho-Boo Suite,Brooklyn,Prospect-Lefferts Gardens,40.66083,-73.96247,Private Room,52,1,26,2018-07-31,0.52,3,332
6321475,28722667,Qudsia,Brooklyn,Flatlands,40.62536,-73.929,Private Room,148,1,8,2019-06-30,0.16,3,365
6322937,80447,Francesca,Queens,Long Island City,40.7645,-73.93181,Entire Home/Apt,115,5,6,2016-10-16,0.13,1,0
6325210,3471761,Kevin & Yuan,Brooklyn,Bedford-Stuyvesant,40.68608,-73.92347,Entire Home/Apt,109,5,2,2016-06-04,0.04,2,0
6326345,23589288,Fabian,Brooklyn,Bedford-Stuyvesant,40.68851,-73.9574,Private Room,60,3,9,2017-01-16,0.18,1,0
6326410,32922532,Jillian,Manhattan,East Village,40.73069,-73.98515,Entire Home/Apt,150,3,107,2019-06-23,2.16,1,99
6326568,32924122,Jeffrey,Manhattan,West Village,40.73623,-74.00036,Entire Home/Apt,207,1,1,2015-06-29,0.02,1,0
6326582,32924087,Faiven,Manhattan,Washington Heights,40.8327,-73.94028,Shared Room,63,1,2,2015-08-17,0.04,2,0
6326681,241395,Ruby,Manhattan,East Village,40.72526,-73.99201,Entire Home/Apt,185,3,10,2018-12-30,0.21,1,275
6326865,29594719,Beth,Brooklyn,Carroll Gardens,40.6795,-73.99468,Entire Home/Apt,445,5,1,2015-06-27,0.02,1,0
6326959,16152105,Marc,Manhattan,Washington Heights,40.8531,-73.94091,Entire Home/Apt,125,7,6,2018-02-01,0.13,1,0
6327222,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68497,-73.93669,Private Room,35,1,174,2019-06-09,3.45,5,153
6327529,27289127,Joel,Manhattan,West Village,40.74039,-74.00665,Entire Home/Apt,200,5,3,2016-01-01,0.06,1,0
6328046,31033526,Natalia,Manhattan,Upper West Side,40.79466,-73.96623,Entire Home/Apt,141,7,4,2018-06-17,0.16,1,0
6328175,25697753,Eduardo,Manhattan,Morningside Heights,40.80692,-73.96434,Entire Home/Apt,120,4,2,2016-06-22,0.04,1,0
6328394,8876603,Tammy,Manhattan,Harlem,40.81356,-73.94807,Entire Home/Apt,145,3,143,2019-06-24,2.95,1,252
6329973,31626212,Troy,Manhattan,Theater District,40.75731,-73.98479,Private Room,120,60,140,2019-06-24,2.81,5,283
6330321,6319915,Jason,Staten Island,St. George,40.64524,-74.08326,Entire Home/Apt,89,4,129,2019-06-30,2.57,2,25
6331598,32958503,Shatia,Brooklyn,Bedford-Stuyvesant,40.686,-73.93793,Entire Home/Apt,90,1,2,2016-09-21,0.04,1,0
6332130,21725994,Tim,Brooklyn,Prospect-Lefferts Gardens,40.65597,-73.95807,Entire Home/Apt,95,2,77,2019-06-18,1.61,2,83
6333994,4194894,Esef,Manhattan,Nolita,40.72131,-73.99429,Entire Home/Apt,295,2,94,2019-05-07,1.98,2,272
6334236,32901759,Danielle,Brooklyn,Crown Heights,40.6756,-73.92305,Entire Home/Apt,104,3,60,2019-05-24,1.2,1,320
6334292,139311,Michael,Brooklyn,Boerum Hill,40.68363,-73.98011,Entire Home/Apt,150,2,63,2018-11-03,1.26,1,0
6334492,27295569,Michael,Brooklyn,Brighton Beach,40.57679,-73.96016,Private Room,75,1,127,2019-06-30,2.54,2,247
6335490,4365980,Benjamin,Manhattan,Gramercy,40.73481,-73.98669,Entire Home/Apt,194,2,8,2017-01-19,0.16,1,0
6336738,32992675,Hollie,Brooklyn,Bedford-Stuyvesant,40.68351,-73.93224,Entire Home/Apt,125,3,90,2019-06-23,1.88,1,155
6336834,32991339,Eric,Brooklyn,Williamsburg,40.70841,-73.95497,Private Room,84,2,190,2019-06-16,3.82,2,254
6337725,33000709,Casey,Manhattan,Harlem,40.81412,-73.95185,Entire Home/Apt,140,2,2,2015-08-27,0.04,1,0
6338068,248865,Nina,Manhattan,Upper East Side,40.77072,-73.95424,Private Room,50,30,14,2018-09-23,0.28,3,310
6342741,29893120,Marco,Manhattan,Tribeca,40.71466,-74.00802,Private Room,89,3,9,2016-05-13,0.18,1,0
6343619,33037772,Acadia,Brooklyn,Crown Heights,40.66756,-73.95187,Private Room,55,1,5,2015-08-26,0.1,1,0
6343641,32865595,Sho-Boo Of Sho-Boo Suite,Brooklyn,Prospect-Lefferts Gardens,40.66117,-73.96083,Private Room,62,1,54,2017-10-25,1.1,3,343
6344926,14898658,Chadanut,Brooklyn,Kensington,40.64423,-73.98224,Private Room,40,30,43,2019-01-08,0.87,11,99
6344936,9680171,Tracy,Brooklyn,Greenpoint,40.73148,-73.95929,Entire Home/Apt,350,3,1,2015-08-17,0.02,1,0
6345728,13275837,Jaime,Manhattan,Greenwich Village,40.73109,-73.99411,Entire Home/Apt,190,3,7,2017-04-10,0.15,1,0
6346496,14087588,Drew,Manhattan,East Village,40.72514,-73.9896,Entire Home/Apt,300,1,1,2016-05-30,0.03,1,0
6346662,1659891,Laurie,Manhattan,West Village,40.73854,-74.00147,Entire Home/Apt,295,5,6,2017-05-28,0.12,1,0
6347548,33063310,Judy,Manhattan,Kips Bay,40.73789,-73.97493,Private Room,113,1,2,2015-06-29,0.04,1,0
6347713,33064443,Judy,Manhattan,Flatiron District,40.74169,-73.9933,Private Room,95,3,1,2017-07-14,0.04,1,0
6347729,33064599,Yukee,Manhattan,Upper West Side,40.80168,-73.96543,Private Room,59,3,68,2019-04-19,1.42,6,319
6348972,33074274,Vigil,Manhattan,Harlem,40.80581,-73.95,Private Room,69,6,40,2019-05-02,0.8,2,329
6349111,10562062,Dajana,Manhattan,East Village,40.72297,-73.98604,Private Room,190,2,1,2015-05-25,0.02,1,0
6355217,33108060,Shay,Brooklyn,Flatlands,40.62276,-73.93289,Entire Home/Apt,65,14,1,2015-08-01,0.02,1,0
6356070,20320155,Alex & Family,Brooklyn,Bedford-Stuyvesant,40.68063,-73.91156,Entire Home/Apt,185,1,69,2019-06-16,1.4,1,309
